title,url,weight,Processor manufacturer,Processor model,Processor series,min hertz, max hertz,cach mem,RAM,internal storage,internal_storage_hdd,internal storage type,GPU manufacturer,GPU model,GPU memory,screen size,screen refresh rate,battery,price
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15IAU7-i3 1215U 24GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-13835434/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-15iau7-i3-1215u-24gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13825976/,1.63,Intel,1215U,Core i3,1.2,4.4,10,DDR4 ,1024,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,38,26250000
لپ تاپ 14 اینچی ایسوس مدل ExpertBook B3 Flip B3402FBA-EC0971-i7 1255U 24GB 1SSD Touch - کاستوم شده,https://www.digikala.com/product/dkp-14583476/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-expertbook-b3-flip-b3402fba-ec0971-i7-1255u-24gb-1ssd-touch-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.61,Intel,1255U,Core i7,1.7,4.7,12,DDR4 ,1024,0,SSD ,Intel ,Iris Xe ,0,14,60,50,46500000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 A1504Z-BQ110-i3 1215U 16GB 256SSD - کاستوم شده,https://www.digikala.com/product/dkp-14692491/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-a1504z-bq110-i3-1215u-16gb-256ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1215U,Core i3,1.2,4.4,10,DDR4 ,256,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,24390000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook E1504G-NJ057W-i3 N305 8GB 256SSD,https://www.digikala.com/product/dkp-14070966/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-e1504g-nj057w-i3-n305-8gb-256ufs21-clone-1-of-14054772/,1.63,Intel,N305,Core i3,1.8,3.8,6,DDR4 ,256,0,SSD ,Intel ,UHD ,0,15.6,60,42,23590000
لپ تاپ 15.6 اینچی لنوو مدل V15 G2 IJL-Celeron N4500 16GB 1SSD 1HDD - کاستوم شده,https://www.digikala.com/product/dkp-14211896/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g2-ijl-celeron-n4500-16gb-1ssd-1hdd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,N4500,Celeron,1.1,2.8,4,DDR4 ,1024,1024,هیبریدی ,Intel ,UHD Graphics ,0,15.6,60,38,19170000
لپ تاپ 15.6 اینچی ایسوس مدل ExpertBook B1 B1502CBA-NJ2621-i3 1215U 16GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-14726261/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-expertbook-b1-b1502cba-nj2621-i3-1215u-16gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.69,Intel,1215U,Core i3,0.9,4.4,10,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,25800000
لپ تاپ 15.6 اینچی ام اس آی مدل Cyborg 15 A12UDX-i7 12650H 16GB 1SSD RTX3050,https://www.digikala.com/product/dkp-15098746/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%85-%D8%A7%D8%B3-%D8%A2%DB%8C-%D9%85%D8%AF%D9%84-cyborg-15-a12udx-i7-12650h-16gb-1ssd-rtx3050/,1.98,Intel,12650H,Core i7,2.3,4.7,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 ,6,15.6,144,53.5,59936000
لپ تاپ 14 اینچی دل مدل Latitude 3420-i5 1135G7 16GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-15704567/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%AF%D9%84-%D9%85%D8%AF%D9%84-latitude-3420-i5-1135g7-16gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.5,Intel,1135G7,Core i5,2.4,4.2,8,DDR4 ,1024,0,SSD ,Intel , Iris Xe ,0,14,60,54,36500000
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX506HF-HN149-i5 11400H 16GB 1SSD RTX2050 - کاستوم شده,https://www.digikala.com/product/dkp-15759948/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx506hf-hn149-i5-11400h-16gb-1ssd-rtx2050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.3,Intel,11400H,Core i5,2.7,4.5,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 2050 ,4,15.6,16,48,43990000
لپ تاپ 17.3 اینچی ایسوس مدل TUF Gaming F17 FX707VV-HX125-i7 13620H 16GB 1SSD RTX4060,https://www.digikala.com/product/dkp-15377694/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-173-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f17-fx707vv-hx125-i7-13620h-16gb-1ssd-rtx4060/,2.6,Intel,13620H,Core i7,1.8,4.9,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,17.3,144,90,79380000
لپ تاپ 15.6 اینچی لنوو مدل ThinkBook 15 G2 ITL-i5 8GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-10411956/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-thinkbook-15-g2-itl-i5-8-512-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.75,Intel,1135G7,Core i5,2.4,4.2,8,DDR4 ,512,0,SSD ,NVIDIA ,GeForce MX450 2GB GDDR6 ,2,15.6,220,45,28990000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 5 15ITL05-i3 1115G4 4GB 256SSD MX450,https://www.digikala.com/product/dkp-10321562/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-5-15itl05-i3-1115g4-4gb-256ssd-mx450/,1.66,Intel,1115G4,Core i3,3,4.1,6,DDR4 ,256,0,SSD ,NVIDIA ,GeForce MX450 ,2,15.6,60,70,21150000
لپ تاپ 15.6 اینچی اچ‌پی مدل G8-255-R5 16GB 512GB VEGA7,https://www.digikala.com/product/dkp-9650528/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-255-g8-hb/,1.74,AMD,5500U,Ryzen 5,2.1,4,8,DDR4 ,512,0,SSD ,AMD ,RADEON RX VEGA 7 ,0,15.6,60,3,24599900
لپ تاپ 15.6 اینچی لنوو مدل V15 G4 AMN-R5 7520U 8GB 256SSD,https://www.digikala.com/product/dkp-13435374/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g4-amn-r5-7520u-8gb-256ssd/,1.65,AMD,7520U,Ryzen 5,2.8,4.3,4,LPDDR5 ,256,0,SSD ,AMD ,Radeon 610M ,0,15.6,60,38,19420000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook X1504VA-NJ687W-Core 7 150U 40GB 2SSD W - کاستوم شده,https://www.digikala.com/product/dkp-15419840/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-x1504va-nj687w-core-7-150u-40gb-2ssd-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,150U,Core 7,1.8,5.4,12,DDR4 ,2048,0,SSD ,Intel ,Intel Graphics ,0,15.6,60,42,51990000
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX507ZC4-HN087-i5 12500H 24GB 1SSD RTX3050 - کاستوم شده,https://www.digikala.com/product/dkp-15400748/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx507zc4-hn087-i5-12500h-24gb-1ssd-rtx3050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.2,Intel,12500H,Core i5,1.8,4.5,18,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050 ,4,15.6,144,90,48950000
لپ تاپ 16 اینچی لنوو مدل LOQ 16IRH8-i5 13500H 32GB 2SSD RTX4050 W - کاستوم شده,https://www.digikala.com/product/dkp-15600487/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-16irh8-i5-13500h-32gb-2ssd-rtx4050-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.6,Intel,13500H,Core i5,1.9,4.7,18,LPDDR5 ,2048,0,SSD ,NVIDIA ,GeForce RTX 4050 ,6,16,144,4,64000000
لپ تاپ 16 اینچی لنوو مدل LOQ 16IRH8-i5 13500H 8GB 512SSD RTX4050 W - کاستوم شده,https://www.digikala.com/product/dkp-15600012/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-16irh8-i5-13500h-8gb-512ssd-rtx4050-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.6,Intel,13500H,Core i5,1.9,4.7,18,LPDDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 4050 ,6,16,144,4,54000000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook K3504VA-BQ337W-i7 1355U 16GB 1SSD W,https://www.digikala.com/product/dkp-15746250/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-k3504va-bq337w-i7-1355u-16gb-1ssd-w/,1.6,Intel,1355U,Core i7,1.2,5,12,DDR4 ,1024,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,47390000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 A1504VA-NJ533-i3 1315U 4GB 256SSD,https://www.digikala.com/product/dkp-15413995/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-a1504va-nj533-i3-1315u-4gb-256ssd/,1.7,Intel,1315U,Core i3,0.9,4.5,10,DDR4 ,256,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,21999000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 A1504VA-NJ533-i3 1315U 12GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-15416627/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-a1504va-nj533-i3-1315u-12gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1315U,Core i3,0.9,4.5,10,DDR4 ,512,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,24999000
لپ تاپ 15.6 اینچی اچ‌ پی مدل fd0336-i3 1315U 8GB 256SSD,https://www.digikala.com/product/dkp-15712757/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-fd0336-i3-1315u-8gb-256ssd/,1.59,Intel,1315U,Core i3,1.2,4.5,10,DDR4 ,256,0,SSD ,Intel ,UHD Graphics ,0,15.6,250,41,22990000
لپ تاپ 14 اینچی ایسوس مدل ROG Zephyrus G14 GA403UV-QS123-R9 8945HS 32GB 1SSD RTX4060,https://www.digikala.com/product/dkp-15634117/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-zephyrus-g14-ga403uv-qs122-r9-8945hs-32gb-1ssd-rtx4060-clone-1-of-15355389/,1.5,AMD,8945HS,Ryzen 9,4,5.2,16,LPDDR5X ,1024,0,SSD ,NVIDIA ,Geforce RTX 4060 ,8,14,120,73,102000000
لپ تاپ 16 اینچی ایسوس مدل ROG Zephyrus G16 GU605MI-OLED-Core Ultra 7 155H 32GB 1SSD RTX 4070,https://www.digikala.com/product/dkp-15397859/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-rog-zephyrus-g16-gu605mi-oled-core-ultra-7-155h-32gb-1ssd-rtx-4070/,1.85,Intel,155H,Core Ultra 7,1.4,4.8,24,LPDDR5X ,1024,0,SSD ,NVIDIA ,Geforce RTX 4070 ,8,16,240,90,135000000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 X1502ZA-EJ289-i3 1215U 8GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-15938558/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-15-x1502za-ej289-i3-1215u-8gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1215U,Core i3,1.2,4.4,10,DDR4 ,1024,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,21890000
لپ تاپ 15.6 اینچی اچ پی مدل G9 225-R7 5825U 8GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-13856148/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-g9-225-r7-5825u-8gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13854459/,1.9,AMD,5825U ,Ryzen 7,2,4.5,16,DDR4 ,1024,0,SSD ,AMD ,Radeon ,0,15.6,60,41,30700000
لپ تاپ 15.6 اینچی اچ‌ پی مدل G9 255 840T7PA-Athlon Silver 3050 16GB 256SSD - کاستوم شده,https://www.digikala.com/product/dkp-14009680/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-g9-255-840t7pa-athlon-silver-3050-16gb-256ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-13990577/,1.47,AMD,Silver 3050,ATHLON,2.3,3.7,4,DDR4 ,256,0,SSD ,AMD ,RADEON ,0,15.6,60,45,19800000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Gaming 3 15IAH7-i5 12450H 16GB 1SSD RTX3050 - کاستوم شده,https://www.digikala.com/product/dkp-9979088/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-gaming-3-15iah7-i5-16gb-1t-4gb-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.31,Intel,12450H,Core i5,2,4.4,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 3050  ,4,15.6,120,45,45999000
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX507VV4-LP103,https://www.digikala.com/product/dkp-15125651/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx507-fx507vv4-lp103/,2.2,Intel,13900H,Core i9,2.6,5.4,24,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,15.6,144,90,94470000
لپ تاپ 15.6 اینچی لنوو مدل V15 G2 ITL-i3 8GB 256GB 2GB - کاستوم شده,https://www.digikala.com/product/dkp-9952031/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g2-itl-i3-8gb-256gb-2gb-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1115G4,Core i3,3,4.1,6,DDR4 ,256,0,SSD ,NVIDIA ,GeForce MX350 ,2,15.6,60,38,21500000
لپ تاپ 15.6 اینچی ایسوس مدل ExpertBook B1 B1502CBA-I785bd-i7 1255U 16GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-15149164/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-expertbook-b1-b1502cba-i785bd-i7-1255u-16gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.69,Intel,1255U,Core i7,1.2,4.7,12,DDR4 ,512,0,SSD ,Intel ,Iris Xe ,0,15.6,60,42,37000000
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX506HE-HN018W-i7 11800H 16GB 512SSD RTX3050Ti - کاستوم شده,https://www.digikala.com/product/dkp-14031163/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx506he-hn018w-i7-11800h-16gb-512ssd-rtx3050ti-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.3,Intel,11800H,Core i7,1.9,4.6,12,DDR4 ,512,0,SSD ,NVIDIA ,GeForce RTX 3050 Ti ,4,15.6,144,48,52630000
لپ تاپ 17.3 اینچی ایسوس مدل TUF Gaming F17 FX707ZC4-HX076-i5 12500H 16GB 512SSD RTX3050 W,https://www.digikala.com/product/dkp-14454260/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-173-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f17-fx707zc4-hx076-i5-12500h-16gb-512ssd-rtx3050/,2.6,Intel,12500H,Core i5,2.5,4.5,18,DDR4 ,512,0,SSD ,NVIDIA ,GeForce RTX 3050 ,4,17.3,144,56,53000000
لپ تاپ 15.6 اینچی ایسوس مدل Vivobook 15 A1504Z-BQ110-i3 1215U 16GB 1SSD - کاستوم شده,https://www.digikala.com/product/dkp-14692507/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-vivobook-a1504z-bq110-i3-1215u-16gb-1ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.7,Intel,1215U,Core i3,1.2,4.4,10,DDR4 ,1024,0,SSD ,Intel ,UHD Graphics ,0,15.6,60,42,27990000
لپ تاپ 16 اینچی گیگابایت مدل G6 KF-i7 13620H 16GB 1SSD RTX4060,https://www.digikala.com/product/dkp-15767067/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%DA%AF%DB%8C%DA%AF%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D9%85%D8%AF%D9%84-g6-kf-i7-13620h-16gb-1ssd-rtx4060/,2.3,Intel,13620H,Core i7,1.8,4.9,24,DDR5 ,1024,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,16,165,54,61900000
لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX507ZC4-HN081W - i5 16GB 512SSD RTX3050 - کاستوم شده,https://www.digikala.com/product/dkp-11799643/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-tuf-gaming-f15-fx507zc4-hn081w-i5-16gb-1ssd-rtx3050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87-clone-1-of-11799526/,2.2,Intel,12500H,Core i5,2.5,4.5,18,DDR4 ,512,0,SSD ,NVIDIA ,GeForce RTX 3050 ,4,15.6,144,56,46590000
لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15IAU7-i3 16GB 256SSD - کاستوم شده,https://www.digikala.com/product/dkp-11653881/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-15iau7-i3-16gb-256ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.63,Intel,1215U,Core i3,1.2,4.4,10,DDR4 ,256,0,SSD ,Intel ,UHD Graphics ,0,15.6,250,38,22500000
لپ تاپ 16 اینچی لنوو مدل LOQ 16IRH8-i7 13620H 16GB 512SSD RTX4060,https://www.digikala.com/product/dkp-12572458/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-16irh8-i7-13620h-16gb-512ssd-rtx4060/,2.6,Intel,13620H,Core i7,2.4,4.9,24,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 4060 ,8,16,144,60,68190000
لپ تاپ 15.6 اینچی لنوو مدل Idea Pad 5 15IAL7-i5 16GB 1T 2GB - کاستوم شده,https://www.digikala.com/product/dkp-12574860/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-idea-pad-5-15ial7-i5-16gb-1t-2gb-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.85,Intel,1235U,Core i5,1.3,4.4,12,DDR4 ,1024,0,SSD ,NVIDIA ,GeForce MX550 ,2,15.6,60,76,33650000
لپ تاپ 16 اینچی لنوو مدل LOQ 16IRH8-i5 13500H 24GB 512SSD RTX4050 W - کاستوم شده,https://www.digikala.com/product/dkp-15600373/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-16irh8-i5-13500h-24gb-512ssd-rtx4050-w-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,2.6,Intel,13500H,Core i5,1.9,4.7,18,LPDDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX 4050 ,6,16,144,4,54000000
لپ تاپ 15.6 اینچ لنوو مدل LOQ 15APH8- R5 8GB 512SSD RTX3050,https://www.digikala.com/product/dkp-13354213/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-15aph8-r5-8gb-512ssd-rtx3050/,2.4,AMD,7640HS,Ryzen 5,4.3,5,16,DDR5 ,512,0,SSD ,NVIDIA ,GeForce RTX3050 ,6,15.6,144,60,45000000
لپ تاپ 15.6 اینچی لنوو مدل V15 G4 AMN-R5 7520U 8GB 512SSD - کاستوم شده,https://www.digikala.com/product/dkp-13435456/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g4-amn-r5-8gb-512ssd-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/,1.65,AMD,7520U,Ryzen 5,2.8,4.3,4,LPDDR5 ,512,0,SSD ,AMD ,610M ,0,15.6,60,38,20400000
